817.0
783.0
783.0
767.0
700.0
717.0
767.0
750.0
683.0
650.0
700.0
833.0
883.0
733.0
750.0
850.0
783.0
817.0
850.0
767.0
733.0
767.0
733.0
733.0
833.0
817.0
767.0
733.0
733.0
750.0
683.0
733.0
783.0
767.0
817.0
767.0
800.0
717.0
717.0
883.0
850.0
800.0
767.0
817.0
767.0
700.0
717.0
683.0
783.0
883.0
850.0
850.0
850.0
800.0
767.0
750.0
733.0
767.0
783.0
767.0
767.0
783.0
783.0
783.0
733.0
700.0
750.0
800.0
783.0
783.0
800.0
783.0
733.0
750.0
733.0
750.0
700.0
683.0
733.0
850.0
783.0
567.0
717.0
1017.0
933.0
833.0
783.0
683.0
717.0
850.0
800.0
800.0
800.0
783.0
817.0
817.0
767.0
733.0
700.0
717.0
717.0
667.0
733.0
817.0
850.0
767.0
750.0
733.0
650.0
783.0
933.0
917.0
850.0
833.0
783.0
683.0
800.0
933.0
850.0
800.0
800.0
833.0
800.0
767.0
767.0
833.0
833.0
767.0
717.0
700.0
800.0
817.0
783.0
733.0
750.0
717.0
733.0
800.0
850.0
867.0
900.0
883.0
833.0
783.0
800.0
833.0
867.0
867.0
833.0
817.0
867.0
867.0
917.0
933.0
900.0
950.0
1050.0
1017.0
1000.0
1117.0
1100.0
983.0
867.0
1050.0
1083.0
967.0
950.0
983.0
917.0
767.0
750.0
900.0
900.0
833.0
767.0
700.0
700.0
850.0
950.0
1017.0
1200.0
1317.0
1417.0
1733.0
2333.0
3083.0
2800.0
1683.0
883.0
483.0
400.0
400.0
567.0
700.0
683.0
650.0
633.0
633.0
650.0
700.0
700.0
750.0
733.0
667.0
633.0
667.0
767.0
883.0
817.0
767.0
700.0
750.0
800.0
767.0
700.0
717.0
733.0
717.0
667.0
583.0
767.0
817.0
733.0
783.0
900.0
867.0
833.0
817.0
817.0
800.0
833.0
833.0
850.0
850.0
817.0
833.0
833.0
833.0
850.0
833.0
883.0
900.0
917.0
900.0
867.0
917.0
867.0
883.0
933.0
950.0
917.0
883.0
883.0
900.0
917.0
883.0
967.0
983.0
917.0
917.0
900.0
933.0
917.0
933.0
967.0
933.0
850.0
850.0
933.0
983.0
933.0
933.0
900.0
850.0
917.0
900.0
933.0
950.0
967.0
933.0
900.0
883.0
850.0
883.0
867.0
900.0
917.0
817.0
833.0
900.0
